"school_id","school_name","year","long_name","primary_category","student_count_total","student_count_low_income","student_count_black","student_count_hispanic","student_count_white","student_count_asian","student_count_native_american","student_count_other_ethnicity","student_count_asian_pacific_islander","student_count_multi","student_count_hawaiian_pacific_islander","student_count_ethnicity_not_available","number_students_tested_ela","percent_did_not_meet_ela","percent_partially_met_ela","percent_approached_ela","percent_met_ela","percent_exceeded_ela","percent_met_or_exceeded_ela","number_students_tested_math","percent_did_not_meet_math","percent_partially_met_math","percent_approached_math","percent_met_math","percent_exceeded_math","percent_met_or_exceeded_math"
610229,"PRITZKER",2018,"A.N. Pritzker School","ES",732,274,201,244,213,25,6,0,0,40,3,0,464,11,15.3,20.7,42.7,10.3,53,454,11.9,17.2,20,41.2,9.7,50.9
610316,"EARHART",2018,"Amelia Earhart Options for Knowledge ES","ES",222,149,214,5,0,0,0,0,0,3,0,0,163,7.4,14.1,28.8,42.9,6.7,49.7,162,9.3,19.8,34.6,35.2,1.2,36.4
610112,"PARKER",2018,"Francis W Parker Elementary Community Academy","ES",495,392,481,13,0,0,0,0,0,1,0,0,252,32.5,32.9,24.6,9.9,0,9.9,252,36.1,38.1,18.7,7.1,0,7.1
609842,"CARSON",2018,"Rachel Carson Elementary School","ES",1002,907,26,974,0,0,2,0,0,0,0,0,687,25.9,25,29.7,18.3,1,19.4,688,24.7,31.4,24.6,18.2,1.2,19.3
610066,"MCDADE",2018,"James E McDade Elementary Classical School","ES",194,49,178,1,2,4,0,0,0,9,0,0,93,0,0,8.6,41.9,49.5,91.4,93,0,2.2,9.7,49.5,38.7,88.2
609910,"FALCONER",2018,"Laughlin Falconer Elementary School","ES",1111,1003,16,1047,33,5,7,0,0,2,1,0,661,17.2,26.8,33.9,21.6,0.5,22.1,664,19.3,35.5,32.7,12.5,0,12.5
609779,"ARMSTRONG G",2018,"George Armstrong International Studies ES","ES",1356,1208,365,583,117,275,4,0,0,10,2,0,874,15.3,18.9,28.9,30,6.9,36.8,893,15.6,26.9,27.1,23.9,6.6,30.5
609809,"BRENTANO",2018,"Lorenz Brentano Math & Science Academy ES","ES",564,306,24,364,139,7,1,0,0,23,5,1,225,15.6,20.9,30.7,31.6,1.3,32.9,227,16.7,29.1,31.7,21.6,0.9,22.5
610022,"KILMER",2018,"Joyce Kilmer Elementary School","ES",786,545,232,363,87,79,4,0,0,20,1,0,455,23.1,22,28.4,23.5,3.1,26.6,475,26.9,29.7,26.3,16.6,0.4,17.1
610133,"WARD L",2018,"Laura S Ward Elementary School","ES",383,353,350,28,5,0,0,0,0,0,0,0,260,50.4,28.1,14.2,7.3,0,7.3,251,53,34.3,11.2,1.6,0,1.6
609874,"DIRKSEN",2018,"Everett McKinley Dirksen Elementary School","ES",930,633,22,100,665,131,2,0,0,6,4,0,481,7.1,16.2,25.4,44.3,7.1,51.4,522,6.3,16.7,29.7,40.6,6.7,47.3
610274,"JOHNSON",2018,"James Weldon Johnson Elementary School","ES",382,347,367,8,4,0,0,0,0,2,0,1,279,29.4,31.2,26.5,12.5,0.4,12.9,274,28.1,37.6,19.7,13.9,0.7,14.6
610057,"FAIRFIELD",2018,"Fairfield Elementary Academy","ES",569,525,139,425,2,0,0,0,0,3,0,0,369,30.4,29.3,26.8,13.3,0.3,13.6,371,40.7,32.9,20.5,5.7,0.3,5.9
609790,"BARTON",2018,"Clara Barton Elementary School","ES",391,316,373,16,1,0,0,0,0,1,0,0,238,39.5,29.4,22.3,8.4,0.4,8.8,237,48.5,36.7,10.5,4.2,0,4.2
610044,"LOWELL",2018,"James Russell Lowell Elementary School","ES",396,382,88,293,8,0,0,0,0,7,0,0,233,31.3,26.6,25.8,15.5,0.9,16.3,234,38,32.1,20.1,9.8,0,9.8
609924,"FORT DEARBORN",2018,"Fort Dearborn Elementary School","ES",364,356,356,5,1,0,0,0,0,2,0,0,222,35.6,37.8,18.5,8.1,0,8.1,222,43.7,32.9,20.3,3.2,0,3.2
610173,"SHERWOOD",2018,"Jesse Sherwood Elementary School","ES",292,247,283,8,1,0,0,0,0,0,0,0,182,19.2,20.9,34.6,23.1,2.2,25.3,182,17,29.7,29.7,19.2,4.4,23.6
609774,"ALCOTT ES",2018,"Louisa May Alcott College Preparatory ES","ES",647,61,37,81,405,60,3,0,0,50,1,10,299,3.7,9.4,19.7,52.2,15.1,67.2,302,3.6,6.6,20.9,54.3,14.6,68.9
609854,"CHOPIN",2018,"Frederic Chopin Elementary School","ES",401,335,99,265,25,0,4,0,0,7,1,0,239,37.2,28,22.6,10.9,1.3,12.1,244,36.1,34.4,19.7,9.8,0,9.8
609734,"TAFT HS",2018,"William Howard Taft High School","HS",3414,1348,74,1344,1591,268,10,0,0,86,8,33,164,2.4,9.1,23.2,41.5,23.8,65.2,165,1.8,9.1,17.6,69.1,2.4,71.5
609820,"BURLEY",2018,"Augustus H Burley Elementary School","ES",552,64,13,96,363,48,1,0,0,31,0,0,307,4.9,8.1,22.1,54.7,10.1,64.8,307,2.6,13,29,50.5,4.9,55.4
610078,"INTER-AMERICAN",2018,"Inter-American Elementary Magnet School","ES",697,313,12,592,78,5,2,0,0,8,0,0,351,8.3,17.7,35.6,33.9,4.6,38.5,349,7.2,20.6,34.4,35.2,2.6,37.8
610158,"SAYRE",2018,"Harriet E Sayre Elementary Language Academy","ES",436,245,186,188,41,5,3,0,0,12,1,0,274,23.7,28.5,27,19.3,1.5,20.8,273,31.1,23.4,24.5,17.9,2.9,20.9
400180,"KIPP - ONE",2018,"KIPP One Academy","ES",653,575,453,193,2,1,1,0,0,3,0,0,193,16.1,22.3,37.3,23.3,1,24.4,193,11.4,31.1,38.9,18.7,0,18.7
610102,"OGLESBY",2018,"Richard J Oglesby Elementary School","ES",481,393,473,3,2,1,0,0,0,2,0,0,293,43.7,31.7,19.8,4.8,0,4.8,293,54.6,33.4,10.9,1,0,1
610305,"LELAND",2018,"George Leland Elementary School","ES",386,265,370,12,0,0,0,0,0,0,1,3,266,54.1,24.8,12.8,7.9,0.4,8.3,266,53.8,33.5,9.8,2.6,0.4,3
400033,"CICS - LONGWOOD",2018,"CICS - Longwood","HS",1281,1050,1272,8,1,0,0,0,0,0,0,0,806,33.7,28.7,23.9,13.5,0.1,13.6,807,37.5,37.8,18.6,6.1,0,6.1
610048,"MANIERRE",2018,"George Manierre Elementary School","ES",361,268,353,7,0,0,0,0,0,1,0,0,183,39.9,36.1,19.7,4.4,0,4.4,180,45,36.1,13.3,5,0.6,5.6
610060,"JACKSON A",2018,"Andrew Jackson Elementary Language Academy","ES",528,145,155,167,81,102,2,0,0,18,0,3,353,4.8,11.6,30.6,43.1,9.9,53,351,7.4,22.5,31.9,29.9,8.3,38.2
609796,"BEAUBIEN",2018,"Jean Baptiste Beaubien Elementary School","ES",1049,320,18,376,403,170,4,0,0,69,9,0,664,6,8.6,20.8,49.7,14.9,64.6,665,7.7,14.7,21.8,38.6,17.1,55.8
609845,"CARVER G",2018,"George Washington Carver Primary School","ES",420,374,412,4,0,0,0,0,0,4,0,0,267,33.7,32.2,24.3,9.4,0.4,9.7,270,44.8,36.3,14.4,4.4,0,4.4
610391,"LINDBLOM HS",2018,"Robert Lindblom Math & Science Academy HS","HS",1364,854,968,332,38,12,5,0,0,9,0,0,38,2.6,13.2,36.8,44.7,2.6,47.4,45,2.2,15.6,44.4,35.6,2.2,37.8
400025,"CICS - BUCKTOWN",2018,"CICS - Bucktown","ES",675,447,86,540,26,5,8,0,0,8,0,2,450,20.4,30.2,28.7,18.9,1.8,20.7,453,27.4,34.9,25.8,11.7,0.2,11.9
609803,"BLAINE",2018,"James G Blaine Elementary School","ES",822,110,29,158,535,53,0,0,0,41,5,1,78,3.8,6.4,25.6,59,5.1,64.1,76,3.9,13.2,22.4,50,10.5,60.5
609943,"OWENS",2018,"Jesse Owens Elementary Community Academy","ES",342,295,331,8,0,0,0,0,0,1,1,1,199,43.2,29.6,19.6,7,0.5,7.5,202,49.5,32.2,12.9,5.4,0,5.4
400044,"KIPP - ASCEND",2018,"KIPP Ascend Charter School","ES",920,597,868,38,4,0,0,0,0,3,0,7,558,26.2,28,28,17,0.9,17.9,558,22.9,32.6,29.9,13.8,0.7,14.5
610287,"ASHBURN",2018,"Ashburn Community Elementary School","ES",455,352,391,54,2,0,1,0,0,6,1,0,300,21.7,27,32.7,18.3,0.3,18.7,297,34.7,37.4,20.5,7.4,0,7.4
400046,"LEARN - BUTLER",2018,"L.E.A.R.N. - Romano Butler Campus","ES",555,308,540,6,0,0,1,0,0,1,0,7,369,14.1,26,27.9,30.4,1.6,32,368,17.1,32.6,31,16.8,2.4,19.3
400047,"LEARN - CAMPBELL",2018,"L.E.A.R.N. - Charles and Dorothy Campbell Campus","ES",405,277,389,16,0,0,0,0,0,0,0,0,185,12.4,20,34.6,29.2,3.8,33,184,19,38.6,26.6,15.2,0.5,15.8
610136,"PRESCOTT",2018,"William H Prescott Elementary School","ES",449,158,70,150,175,28,4,0,0,20,2,0,255,4.7,5.9,17.6,48.2,23.5,71.8,255,5.1,16.1,24.3,46.3,8.2,54.5
610234,"YATES",2018,"Richard Yates Elementary School","ES",376,248,74,291,7,0,1,0,0,2,1,0,231,53.2,26.8,12.6,7.4,0,7.4,243,44.4,36.6,16,2.9,0,2.9
610242,"BRENNEMANN",2018,"Joseph Brennemann Elementary School","ES",404,232,249,96,15,24,2,0,0,17,1,0,236,17.8,23.3,22.5,29.2,7.2,36.4,241,24.1,26.1,27,21.6,1.2,22.8
610225,"WHISTLER",2018,"John Whistler Elementary School","ES",362,244,356,5,1,0,0,0,0,0,0,0,181,22.7,27.6,26,22.7,1.1,23.8,180,33.9,37.2,22.8,6.1,0,6.1
609804,"BOONE",2018,"Daniel Boone Elementary School","ES",782,619,76,346,155,186,13,0,0,5,1,0,503,18.5,21.7,28.6,27.2,4,31.2,514,21,29.4,26.8,20.4,2.3,22.8
609975,"HAY",2018,"John Hay Elementary Community Academy","ES",362,230,304,54,1,1,0,0,0,2,0,0,198,26.8,34.3,27.8,10.6,0.5,11.1,198,28.3,46,18.7,7.1,0,7.1
610532,"HERNANDEZ",2018,"Irene C. Hernandez Middle School for the Advancement of Science","MS",1003,886,20,969,8,0,4,0,0,2,0,0,962,26.3,30,28.6,13.7,1.4,15.1,970,26.7,32.7,26.2,13.8,0.6,14.4
400178,"MOVING EVEREST",2018,"Moving Everest Charter School","ES",446,364,433,10,2,0,0,0,0,1,0,0,87,31,27.6,24.1,17.2,0,17.2,87,29.9,29.9,26.4,13.8,0,13.8
610109,"OWEN",2018,"William Bishop Owen Scholastic Academy ES","ES",260,137,243,12,1,0,0,0,0,2,1,1,170,5.3,19.4,31.8,40,3.5,43.5,170,12.4,37.6,34.7,14.1,1.2,15.3
610188,"DUNNE",2018,"Dunne Technology Academy","ES",196,182,196,0,0,0,0,0,0,0,0,0,158,22.8,31,28.5,15.8,1.9,17.7,158,33.5,31,24.1,11.4,0,11.4
609833,"CALDWELL",2018,"Charles P Caldwell Academy of Math & Science ES","ES",271,150,266,2,1,0,0,0,0,2,0,0,140,33.6,26.4,22.1,16.4,1.4,17.9,140,37.1,40.7,16.4,5.7,0,5.7
610120,"PECK",2018,"Ferdinand Peck Elementary School","ES",932,440,12,906,9,2,0,0,0,2,0,1,313,13.1,18.2,33.2,32.3,3.2,35.5,314,12.7,34.4,28.7,22,2.2,24.2
609791,"BASS",2018,"Perkins Bass Elementary School","ES",455,349,436,17,0,0,0,0,0,0,0,2,260,42.7,33.8,16.5,5.8,1.2,6.9,259,36.7,39,17.8,6.2,0.4,6.6
609996,"HOLDEN",2018,"Charles N Holden Elementary School","ES",472,307,47,278,64,79,1,0,0,3,0,0,298,17.8,20.5,31.2,28.2,2.3,30.5,298,12.8,28.9,25.8,23.8,8.7,32.6
610065,"TILL",2018,"Emmett Louis Till Math and Science Academy","ES",330,314,323,6,1,0,0,0,0,0,0,0,185,36.2,32.4,22.2,9.2,0,9.2,185,42.2,38.9,16.2,2.7,0,2.7
609782,"AUDUBON",2018,"John J Audubon Elementary School","ES",573,61,12,130,368,27,2,0,0,34,0,0,193,9.3,16.1,25.9,40.9,7.8,48.7,203,8.9,15.3,32.5,37.4,5.9,43.3
400031,"CICS - WRIGHTWOOD",2018,"CICS - Wrightwood","ES",743,375,689,25,2,0,8,0,0,9,0,10,470,31.9,32.8,24.3,10.9,0.2,11.1,468,26.5,40.8,22.9,9.6,0.2,9.8
610180,"SMYTH",2018,"John M Smyth Elementary School","ES",482,317,445,26,5,2,0,0,0,3,1,0,233,40.3,34.8,20.2,4.7,0,4.7,233,45.5,33.5,16.7,4.3,0,4.3
400023,"CICS - AVALON/SOUTH SHORE",2018,"CICS - Avalon/South Shore","ES",452,325,446,4,0,1,0,0,0,1,0,0,304,6.3,14.5,31.6,42.1,5.6,47.7,277,9,18.8,32.9,36.8,2.5,39.4
609786,"AVALON PARK",2018,"Avalon Park Elementary School","ES",264,186,260,0,2,0,0,0,0,1,1,0,153,33.3,28.1,24.2,14.4,0,14.4,153,32.7,44.4,15,7.8,0,7.8
609811,"BRIGHT",2018,"Orville T Bright Elementary School","ES",295,249,205,86,4,0,0,0,0,0,0,0,138,34.1,35.5,23.9,5.8,0.7,6.5,141,44.7,31.2,16.3,7.8,0,7.8
610572,"CAMELOT - SAFE ES",2018,"Camelot Safe Elementary","ES",1,1,1,0,0,0,0,0,0,0,0,0,10,80,20,0,0,0,0,10,70,30,0,0,0,0
610203,"TONTI",2018,"Enrico Tonti Elementary School","ES",963,786,15,914,9,1,2,0,0,0,0,22,476,15.5,20.6,32.1,29.6,2.1,31.7,478,12.3,25.9,35.8,23.8,2.1,25.9
609720,"LANE TECH HS",2018,"Albert G Lane Technical High School","HS",4514,1806,350,1805,1598,474,17,0,5,132,13,120,116,0.9,0.9,10.3,37.1,50.9,87.9,108,0,0.9,1.9,54.6,42.6,97.2
610100,"WEST PARK",2018,"West Park Elementary Academy","ES",561,464,131,423,4,1,2,0,0,0,0,0,376,37.8,28.5,21,12.2,0.5,12.8,381,42.8,31.8,17.8,7.6,0,7.6
609792,"BATEMAN",2018,"Newton Bateman Elementary School","ES",952,680,24,756,114,33,5,0,0,17,3,0,597,20.1,24.3,24.5,26.8,4.4,31.2,609,20.5,32,24.8,20,2.6,22.7
610177,"SKINNER",2018,"Mark Skinner Elementary School","ES",1227,148,354,125,324,298,29,0,0,49,6,42,643,3.1,4.7,14.6,47.1,30.5,77.6,653,4,11.9,16.7,38.6,28.8,67.4
610026,"KINZIE",2018,"John H Kinzie Elementary School","ES",685,326,31,483,159,5,1,0,0,6,0,0,445,9.9,11.9,25.6,40.2,12.4,52.6,445,10.1,20.2,29.7,34.6,5.4,40
400066,"PERSPECTIVES - MATH & SCI HS",2018,"Perspectives - Math and Science Academy","HS",495,344,485,9,1,0,0,0,0,0,0,0,55,25.5,23.6,41.8,9.1,0,9.1,55,27.3,38.2,20,14.5,0,14.5
610534,"SKINNER NORTH",2018,"Skinner North","ES",525,49,55,58,195,184,1,0,0,32,0,0,298,0,1.3,4,39.6,55,94.6,297,0,0.7,4,41.8,53.5,95.3
400027,"CICS - IRVING PARK",2018,"CICS - Irving Park","ES",556,203,27,395,86,28,2,0,0,13,5,0,364,14.8,23.1,25,33,4.1,37.1,365,16.4,28.5,31.2,22.2,1.6,23.8
400107,"LEARN - SOUTH CHICAGO",2018,"L.E.A.R.N. - South Chicago Campus","ES",417,283,369,46,1,0,0,0,0,0,1,0,271,16.2,28.8,28.8,25.8,0.4,26.2,269,19,31.6,27.5,19.7,2.2,21.9
400017,"ASPIRA - HAUGAN",2018,"ASPIRA Charter School - Haugan Middle School","MS",309,272,10,280,6,11,1,0,0,0,1,0,394,24.1,21.8,32,19.5,2.5,22.1,406,26.6,37.7,24.6,11.1,0,11.1
610000,"HOWE",2018,"Julia Ward Howe Elementary School of Excellence","ES",428,295,408,18,0,0,0,0,0,1,0,1,313,37.1,33.5,22.7,6.7,0,6.7,316,35.1,37.3,22.2,5.4,0,5.4
610523,"EDISON PARK",2018,"Edison Park Elementary School","ES",547,79,7,112,392,28,1,0,0,7,0,0,323,4,12.4,31.3,48.3,4,52.3,319,6.9,22.9,37.3,28.2,4.7,32.9
610135,"PORTAGE PARK",2018,"Portage Park Elementary School","ES",916,618,24,575,256,17,23,0,0,11,10,0,542,20.8,21.8,28.6,26.4,2.4,28.8,557,22.1,30.7,26.6,19,1.6,20.6
610246,"BEASLEY",2018,"Edward Beasley Elementary Magnet Academic Center","ES",1037,689,1006,16,1,1,5,0,0,1,1,6,733,20.3,28.8,28,21.3,1.6,22.9,730,27.4,36,23,12.9,0.7,13.6
609821,"BURNHAM",2018,"Burnham Elementary Inclusive Academy","ES",527,464,511,12,0,1,0,0,0,2,1,0,339,21.2,23,35.4,19.5,0.9,20.4,338,36.7,35.2,21.6,6.2,0.3,6.5
609944,"GRISSOM",2018,"Virgil Grissom Elementary School","ES",333,188,22,248,59,1,0,0,0,1,0,2,226,18.6,26.5,27.9,26.5,0.4,27,226,11.5,27.9,26.1,29.6,4.9,34.5
610268,"ASHE",2018,"Arthur R Ashe Elementary School","ES",326,192,318,6,1,0,0,0,0,0,1,0,191,36.1,29.8,26.2,7.3,0.5,7.9,189,36,41.3,15.9,6.9,0,6.9
610315,"WHITE",2018,"Edward White Elementary Career Academy","ES",156,101,151,5,0,0,0,0,0,0,0,0,89,52.8,21.3,14.6,9,2.2,11.2,89,58.4,23.6,10.1,7.9,0,7.9
610363,"DISNEY",2018,"Walt Disney Magnet Elementary School","ES",1520,833,676,331,278,163,2,0,0,66,4,0,879,8.3,13.9,24.6,44.8,8.4,53.2,880,8.3,16.7,29.1,39.2,6.7,45.9
400096,"ROWE",2018,"Rowe Elementary Charter School","ES",1005,522,183,793,13,1,1,0,0,6,0,8,681,16.9,25.3,29.4,26.6,1.9,28.5,684,14.6,30.8,30.1,23,1.5,24.4
609879,"DAWES",2018,"Charles Gates Dawes Elementary School","ES",971,895,143,813,9,0,1,0,0,3,2,0,628,18.2,27.2,27.2,26,1.4,27.4,629,12.9,27,31.6,27,1.4,28.5
609987,"HENDRICKS",2018,"Thomas A Hendricks Elementary Community Academy","ES",242,231,220,16,3,1,1,0,0,1,0,0,122,27,18.9,29.5,23,1.6,24.6,123,26,35.8,26,10.6,1.6,12.2
609870,"CORKERY",2018,"Daniel J Corkery Elementary School","ES",472,417,70,395,4,0,1,0,0,0,2,0,316,20.9,23.7,30.1,23.4,1.9,25.3,319,27.3,32,26.6,12.2,1.9,14.1
610111,"PALMER",2018,"John Palmer Elementary School","ES",753,355,8,359,214,122,4,0,0,9,37,0,487,17,17.2,27.7,33.3,4.7,38,497,13.1,24.5,33.6,26.4,2.4,28.8
400071,"PROVIDENCE ENGLEWOOD",2018,"Providence Englewood Charter School","ES",464,414,443,15,2,0,1,0,0,3,0,0,284,16.5,31.3,32.7,18.3,1.1,19.4,282,25.5,40.4,24.1,9.9,0,9.9
610355,"COURTENAY",2018,"Mary E Courtenay Elementary Language Arts Center","ES",360,197,156,139,33,19,3,0,0,8,2,0,183,25.1,24,24,25.7,1.1,26.8,184,26.1,32.6,28.3,12,1.1,13
609726,"BROOKS HS",2018,"Gwendolyn Brooks College Preparatory Academy HS","HS",989,608,784,178,7,2,1,0,0,4,2,11,107,21.5,26.2,27.1,22.4,2.8,25.2,108,18.5,18.5,36.1,25.9,0.9,26.9
609755,"YOUNG HS",2018,"Whitney M Young Magnet High School","HS",2211,814,452,643,621,369,6,0,2,89,14,15,202,0,0,5,38.6,56.4,95,181,0,0,1.1,33.7,65.2,98.9
609974,"HAWTHORNE",2018,"Hawthorne Elementary Scholastic Academy","ES",567,87,44,122,300,54,2,0,0,43,2,0,372,1.3,5.4,14.2,51.3,27.7,79,372,0.3,6.7,15.1,51.3,26.6,78
610043,"LOVETT",2018,"Joseph Lovett Elementary School","ES",342,304,286,52,2,0,0,0,0,2,0,0,224,34.4,29.9,24.1,11.6,0,11.6,210,27.1,43.3,22.9,6.7,0,6.7
609857,"CLEVELAND",2018,"Grover Cleveland Elementary School","ES",548,432,22,427,50,33,8,0,0,7,1,0,306,16.7,24.8,30.1,24.8,3.6,28.4,308,20.5,39,26.3,14,0.3,14.3
610179,"SMYSER",2018,"Washington D Smyser Elementary School","ES",866,557,15,540,265,32,5,0,0,5,4,0,585,11.3,18.6,32,35,3.1,38.1,592,12,27.7,30.2,28,2,30.1
610345,"WOODSON",2018,"Carter G Woodson South Elementary School","ES",330,235,317,12,0,0,0,0,0,1,0,0,185,41.6,31.9,18.4,8.1,0,8.1,185,50.3,31.4,15.7,2.7,0,2.7
609928,"FULLER",2018,"Melville W Fuller Elementary School","ES",389,365,385,3,0,0,1,0,0,0,0,0,269,31.6,36.8,21.6,9.3,0.7,10,268,35.4,34,19.8,10.8,0,10.8
609908,"ESMOND",2018,"Esmond Elementary School","ES",255,243,252,2,1,0,0,0,0,0,0,0,185,24.3,25.9,27,21.6,1.1,22.7,184,22.3,31.5,22.3,20.1,3.8,23.9
610231,"NATIONAL TEACHERS",2018,"National Teachers Elementary Academy","ES",735,356,557,51,53,39,4,0,0,28,3,0,433,19.6,22.9,26.6,27.3,3.7,30.9,430,25.3,25.6,23.5,19.3,6.3,25.6
610182,"SOLOMON",2018,"Hannah G Solomon Elementary School","ES",362,177,18,58,151,129,0,0,0,6,0,0,156,5.1,14.1,25.6,44.9,10.3,55.1,154,5.8,11,23.4,48.1,11.7,59.7
610041,"LOCKE J",2018,"Josephine C Locke Elementary School","ES",1244,854,28,1042,132,19,3,0,0,9,11,0,782,19.8,26.1,29.9,21.2,2.9,24.2,795,21.5,34.6,24,17.7,2.1,19.9
610196,"SWIFT",2018,"George B Swift Elementary Specialty School","ES",681,294,181,188,108,169,10,0,0,24,1,0,325,24.3,26.8,26.2,22.5,0.3,22.8,338,24.9,29.3,26.3,18.6,0.9,19.5
609828,"BURR",2018,"Jonathan Burr Elementary School","ES",475,151,36,190,201,19,1,0,0,28,0,0,215,5.6,18.1,23.7,46,6.5,52.6,216,7.4,20.4,28.7,37,6.5,43.5
609789,"BARRY",2018,"John Barry Elementary School","ES",612,419,18,574,11,7,1,0,0,1,0,0,367,25.9,30,26.7,16.1,1.4,17.4,370,31.9,33.8,23.8,10.5,0,10.5
610295,"HIGGINS",2018,"Thomas J Higgins Elementary Community Academy","ES",275,224,263,9,1,0,1,0,0,0,0,1,147,22.4,28.6,29.9,18.4,0.7,19,145,29.7,35.2,22.8,11.7,0.7,12.4
610123,"PENN",2018,"William Penn Elementary School","ES",270,187,243,23,1,0,2,0,0,0,1,0,170,23.5,34.1,30.6,11.8,0,11.8,167,21,41.9,30.5,6.6,0,6.6
610170,"COLUMBIA EXPLORERS",2018,"Columbia Explorers Elementary Academy","ES",982,822,5,962,9,2,2,0,0,2,0,0,702,9.7,18.5,32.3,34.8,4.7,39.5,706,13.2,25.6,33.1,24.9,3.1,28
610167,"SEWARD",2018,"William H Seward Communication Arts Academy ES","ES",621,547,3,608,4,0,5,0,0,1,0,0,427,25.1,33.3,26.9,13.3,1.4,14.8,438,27.4,38.4,23.1,11,0.2,11.2
610117,"PASTEUR",2018,"Louis Pasteur Elementary School","ES",622,561,2,608,9,1,1,0,0,1,0,0,294,15,20.1,27.6,34,3.4,37.4,295,11.5,35.9,23.1,24.7,4.7,29.5
609875,"DARWIN",2018,"Charles R Darwin Elementary School","ES",538,467,38,455,28,9,2,0,0,5,1,0,305,24.3,28.9,28.2,16.1,2.6,18.7,323,30.7,35.3,19.5,13.6,0.9,14.6
610036,"LEWIS",2018,"Leslie Lewis Elementary School","ES",457,413,303,147,1,2,0,0,0,3,1,0,302,29.1,35.4,24.8,10.6,0,10.6,305,39,35.1,20,5.6,0.3,5.9
609927,"FOSTER PARK",2018,"Foster Park Elementary School","ES",357,202,341,13,0,1,0,0,0,2,0,0,178,34.3,30.3,24.2,11.2,0,11.2,177,32.8,40.7,15.8,10.7,0,10.7
609850,"GREELEY",2018,"Horace Greeley Elementary School","ES",552,314,108,365,53,7,2,0,0,16,0,1,372,11,13.4,23.1,43.3,9.1,52.4,374,9.1,20.9,24.3,40.9,4.8,45.7
400089,"ACERO - MARQUEZ",2018,"Acero Charter Schools - Officer Donald J. Marquez","ES",573,464,2,552,0,0,3,0,0,0,0,16,380,24.5,24.2,33.7,16.3,1.3,17.6,380,20.3,30.3,30.3,18.7,0.5,19.2
609909,"EVERETT",2018,"Edward Everett Elementary School","ES",153,130,8,131,6,3,0,0,0,5,0,0,74,8.1,14.9,36.5,40.5,0,40.5,75,16,25.3,32,25.3,1.3,26.7
610202,"TILTON",2018,"George W Tilton Elementary School","ES",307,277,287,18,0,0,0,0,0,2,0,0,173,38.2,37,15.6,8.1,1.2,9.2,173,30.1,45.1,16.8,7.5,0.6,8.1
609990,"SOUTH LOOP",2018,"South Loop Elementary School","ES",800,146,326,99,205,100,11,0,0,49,10,0,485,12.8,16.1,28.7,33.2,9.3,42.5,495,16.2,25.9,22.4,29.9,5.7,35.6
609853,"CHASE",2018,"Salmon P Chase Elementary School","ES",409,317,17,354,30,5,1,0,0,2,0,0,238,17.2,31.5,29,19.3,2.9,22.3,244,23.8,29.1,27.9,18.9,0.4,19.3
610237,"BEETHOVEN",2018,"Ludwig Van Beethoven Elementary School","ES",319,226,312,5,2,0,0,0,0,0,0,0,207,29,29.5,29,11.6,1,12.6,202,38.6,43.6,14.9,3,0,3
609929,"FULTON",2018,"Robert Fulton Elementary School","ES",381,272,146,225,3,0,2,0,0,0,0,5,197,30.5,30.5,26.4,11.2,1.5,12.7,200,28,38,22,11,1,12
610209,"VOLTA",2018,"Alessandro Volta Elementary School","ES",825,494,16,570,44,190,0,0,0,3,1,1,545,25.7,24.2,26.8,21.7,1.7,23.3,560,24.1,31.8,26.8,14.6,2.7,17.3
610106,"PICCOLO",2018,"Brian Piccolo Elementary Specialty School","ES",588,523,262,319,1,0,3,0,0,3,0,0,351,44.4,30.5,17.9,7.1,0,7.1,351,30.8,34.5,25.6,9.1,0,9.1
610127,"PETERSON",2018,"Mary Gage Peterson Elementary School","ES",890,371,56,333,244,219,4,0,0,28,3,3,447,19.9,22.8,23.5,29.3,4.5,33.8,458,14.6,26.6,29.3,27.9,1.5,29.5
609949,"GRAY",2018,"William P Gray Elementary School","ES",1170,810,27,1010,83,28,9,0,0,13,0,0,711,20.8,22.9,30.1,24.1,2.1,26.2,718,14.5,30.1,32.6,21.6,1.3,22.8
609993,"LARA",2018,"Agustin Lara Elementary Academy","ES",410,391,18,388,4,0,0,0,0,0,0,0,270,19.6,34.4,26.3,19.3,0.4,19.6,274,24.8,31,25.2,17.9,1.1,19
609901,"EDGEBROOK",2018,"Edgebrook Elementary School","ES",508,40,10,85,339,42,0,0,0,31,1,0,306,3.6,9.2,14.4,48.7,24.2,72.9,306,1.6,10.8,23.5,52,12.1,64.1
609829,"BURROUGHS",2018,"John C Burroughs Elementary School","ES",445,401,11,417,9,3,0,0,0,2,1,2,284,7.4,14.8,25,46.5,6.3,52.8,285,7.7,25.3,31.6,30.2,5.3,35.4
609808,"HALEY",2018,"Alex Haley Elementary Academy","ES",535,487,516,16,2,0,0,0,0,0,1,0,331,30.2,29.6,24.5,15.4,0.3,15.7,320,32.2,34.7,20.6,11.3,1.3,12.5
610192,"STOWE",2018,"Harriet Beecher Stowe Elementary School","ES",643,542,45,588,5,2,3,0,0,0,0,0,416,40.6,26.7,22.1,10.3,0.2,10.6,423,43.3,32.9,16.5,7.1,0.2,7.3
400120,"ACERO - CLEMENTE",2018,"Acero Charter Schools - Roberto Clemente","ES",535,388,16,511,3,0,3,0,0,1,1,0,373,21.7,24.1,33.2,19,1.9,20.9,369,23.8,33.1,29,13.6,0.5,14.1
